
dlga_lord_spouse_leave_faction_proclaim_queen:lord_spouse_leave_faction_proclaim_queen_confirm|{s11}
dlga_lord_spouse_leave_faction_proclaim_queen:lord_pretalk.1|{s11}
dlga_lord_spouse_leave_faction_proclaim_queen_confirm:close_window|我 已 经 准 备 好 了 ， 我 的 丈 夫 ， 让 我 们 去 追 寻 我 们 的 王 位 。
dlga_lord_spouse_leave_faction_proclaim_queen_confirm:lord_pretalk|也 许 我 还 没 准 备 好 。
dlga_lord_spouse_leave_faction_husband_king:lord_pretalk.1|也 许 吧 ， 但 是 我 需 要 你 的 全 力 协 助 来 争 取 那 个 王 位 ， 在 进 一 步 行 动 之 前 你 应 该 把 {s4}的 叛 乱 剿 灭 。
dlga_lord_spouse_leave_faction_husband_king:lord_spouse_leave_faction_husband_king_2|潘 德 这 片 土 地 的 大 部 分 大 家 族 都 声 称 有 权 称 王 ， 就 最 近 继 位 有 关 的 事 来 看 ， 我 应 该 与 {s4}一 样 成 为 合 法 君 主 。
dlga_lord_spouse_leave_faction_husband_king_2:lord_spouse_leave_faction_husband_king_3|作 为 君 主 ， 我 会 尊 重 你 的 意 见 来 任 命 首 席 大 臣 ， 决 定 外 交 方 针 ， 以 及 其 他 的 事 务 。
dlga_lord_spouse_leave_faction_husband_king_3:close_window|很 好 ， 我 的 丈 夫 。 让 我 们 为 了 你 的 王 位 而 努 力 ！
dlga_lord_spouse_leave_faction_husband_king_3:lord_pretalk|实 际 上 ， 我 们 还 得 再 忍 耐 一 阵 子 。
dlga_lord_recruit_2_philosophy:lord_recruit_2|{s43}你 还 有 什 么 其 他 事 要 说 吗 ？
dlga_lord_recruit_2:lord_recruit_2_discontent|你 觉 得 {s15}怎 么 样 ？
dlga_lord_recruit_2:lord_recruit_3_a|你 还 记 得 我 早 些 时 候 和 你 说 的 吗 ？
dlga_lord_recruit_2:lord_recruit_quarrel_describe|我 听 说 你 和 {s16}相 处 得 很 不 愉 快 。
dlga_lord_recruit_quarrel_describe:lord_recruit_2|这 不 是 什 么 秘 密 。 {s14}
dlga_lord_recruit_2:lord_pretalk|没 事 。
dlga_lord_recruit_2_discontent:lord_recruit_2_discontent_b|{s12}
dlga_lord_recruit_2_discontent:lord_recruit_hesitant|{s12}
dlga_lord_recruit_2_discontent_b:lord_recruit_3|有 时 候 ， 我 真 的 很 为 这 个 国 家 的 现 状 担 心 。
dlga_lord_recruit_hesitant:lord_recruit_hesitant_persuade|你 不 能 再 多 说 一 点 吗 ？
dlga_lord_recruit_hesitant:lord_pretalk|哈 ， 很 好 。
dlga_lord_recruit_hesitant_persuade:lord_recruit_3|如 果 你 这 么 说 ， 我 承 认 有 些 时 候 我 真 的 很 为 这 个 国 家 的 现 状 担 心 。
dlga_lord_recruit_hesitant_persuade:lord_pretalk|你 在 考 验 我 的 耐 心 ， 我 说 过 ， 我 没 什 么 好 说 的 。
dlga_lord_recruit_3:lord_recruit_3_a|嗯 ， 我 有 些 事 情 要 告 诉 你 。
dlga_lord_recruit_3:lord_pretalk|嗯 ， 我 很 高 兴 听 到 这 些 ， 但 还 是 别 再 谈 政 治 了 。
dlga_lord_recruit_3_a:lord_recruit_3_reset_claim|{s12}
dlga_lord_recruit_3_reset_claim:lord_recruit_3_claim|是 的 ， 没 错 。
dlga_lord_recruit_3_reset_claim:lord_recruit_3_a_reset|我 换 一 种 说 法 吧 。
dlga_lord_recruit_3_a:lord_recruit_3_b|什 么 ？
dlga_lord_recruit_3_a_reset:lord_recruit_3_b|什 么 ？
dlga_lord_recruit_3_b:lord_recruit_3_why|我 需 要 你 支 持 我 成 为 潘 德 的 君 主 。
dlga_lord_recruit_3_b:lord_recruit_3_why.1|我 要 你 宣 誓 效 忠 于 我 的 君 主 {s45}， 并 认 同 他 为 整 个 潘 德 的 君 主 。
dlga_lord_recruit_3_b:lord_pretalk|没 事 。
dlga_lord_recruit_3_dilemma_1:lord_recruit_3_dilemma_2|{s43}
dlga_lord_recruit_3_dilemma_2:lord_recruit_3_why|{s43}
dlga_lord_recruit_3_why:lord_pretalk|我 们 两 个 都 没 有 自 己 的 城 堡 ， 你 难 道 打 算 占 山 为 王 统 治 你 的 王 国 吗 ？
dlga_lord_recruit_3_why:lord_recruit_3_d|我 为 什 么 要 支 持 {s44}？
dlga_lord_recruit_3_d:lord_recruit_3_claim|{s43}
dlga_lord_recruit_3_d:lord_recruit_3_claim.1|如 果 {s45}成 为 {s47}， {s45}将 会 公 正 的 对 待 每 个 人 ， 并 保 证 下 层 民 众 的 权 利 。
dlga_lord_recruit_3_d:lord_recruit_3_claim.2|如 果 {s45}成 为 {s47}， {s45}将 会 保 证 你 作 为 贵 族 世 袭 这 片 土 地 的 权 利 。
dlga_lord_recruit_3_d:lord_recruit_3_claim.3|因 为 {s45}能 够 统 一 潘 德 并 且 结 束 战 乱 。
dlga_lord_recruit_3_d:lord_recruit_3_claim.4|因 为 {s45}将 会 赏 赐 你 土 地 。
dlga_lord_recruit_3_d:lord_pretalk|没 事 。
dlga_lord_recruit_3_claim:lord_recruit_3_claim|你 是 不 是 告 诉 每 一 个 人 你 认 为 他 们 最 喜 欢 听 的 东 西 ？ {s12}
dlga_lord_recruit_3_claim:lord_recruit_4|{s12}
dlga_lord_recruit_3_claim:lord_pretalk|{s12}
dlga_lord_recruit_4:lord_recruit_4_objective_conditions|我 要 你 宣 誓 效 忠 于 {s16}。
dlga_lord_recruit_4:lord_pretalk|没 事 。
dlga_lord_recruit_4_objective_conditions:lord_recruit_5_security|让 我 想 想 … …
dlga_lord_recruit_5_security:lord_recruit_5_political|{s32}
dlga_lord_recruit_5_political:lord_recruit_5_ideological|{s31}
dlga_lord_recruit_5_ideological:lord_recruit_5_change_sides|{s33}
dlga_lord_recruit_5_change_sides:lord_recruit_6|{s34}
dlga_lord_recruit_6:lord_recruit_6_reaction|是 你 作 出 决 定 的 时 候 了 。
dlga_lord_recruit_6:lord_pretalk|没 必 要 作 决 定 － － 我 们 可 以 迟 些 再 谈 谈 。
dlga_lord_recruit_6_reaction:lord_recruit_7_decision|很 好 … …
dlga_lord_recruit_7_decision:lord_pretalk|{s12}
dlga_lord_recruit_7_decision:lord_recruit_pledge|很 好 － － 我 已 经 准 备 好 宣 誓 效 忠 于 {s4}{reg4?女 王 :君 主 }。
dlga_lord_recruit_pledge:lord_recruit_pledge|记 住 ， 你 答 应 给 我 一 片 封 地 ， 我 会 监 督 你 执 行 承 诺 。
dlga_lord_recruit_pledge:lord_recruit_pledge_conclude|就 这 样 吧 － － 我 宣 誓 效 忠 做 你 忠 诚 的 封 臣 。 当 你 需 要 我 出 战 的 时 候 我 会 站 在 你 身 边 和 你 的 敌 人 作 战 ， 并 且 拥 护 你 的 王 位 以 及 你 合 法 的 继 承 者 们 。 我 希 望 相 对 应 的 你 会 庇 护 我 并 且 认 可 我 作 为 你 封 臣 应 当 享 有 的 权 利 。
dlga_lord_recruit_pledge:lord_recruit_pledge_conclude.1|就 这 样 吧 － － 你 可 以 告 诉 {s4}我 现 在 是 {reg4?她: 他}忠 实 的 封 臣 ， 我 会 在 之 后 一 直 追 随 {reg4?她 :他 }， 而 当 {reg4?她 :他 }需 要 我 出 战 的 时 候 我 会 站 在 {reg4?她 :他 }身 边 和 {reg4?她 :他 }的 敌 人 作 战 ， 并 且 拥 护 {reg4?她 :他 }的 王 位 以 及 {reg4?她 :他 }合 法 的 继 承 者 们 。 我 希 望 相 对 应 的 {reg4?她 :他 }会 庇 护 我 并 且 认 可 我 作 为 {reg4?她 :他 }封 臣 应 当 享 有 的 权 利 。
dlga_lord_recruit_pledge_conclude:close_window|现 在 … … 是 我 要 做 出 重 大 抉 择 的 时 刻 。 我 会 修 整 一 段 时 间 ， 因 为 我 需 要 时 间 来 为 我 自 己 将 要 应 付 的 事 情 做 好 准 备 。
dlga_lord_start:close_window.3|我 收 到 了 我 的 {s11}{s10}转 交 给 我 的 礼 物 。 这 是 高 尚 的 姿 态 ， {reg63?先 生 :女 士 }， 我 不 该 和 你 争 吵 的 。
dlga_lord_start:close_window.4|我 收 到 了 我 的 {s11}{s10}转 交 给 我 的 礼 物 。 看 在 {reg4?她 的 :他 的 }份 上 ， 我 愿 意 不 再 旧 事 重 提 。
dlga_lord_start:close_window.5|我 收 到 了 我 的 {s11}{s10}转 交 给 我 的 礼 物 。 哼 ， 你 觉 得 你 能 收 买 到 朋 友 ？
dlga_lord_start:close_window.6|我 收 到 了 我 的 {s11}{s10}转 交 给 我 的 礼 物 。 尽 管 {reg?她 :他 }对 我 确 实 很 好 ， 无 论 如 何 ， 我 还 是 无 法 忘 记 我 们 之 间 的 分 歧 。
dlga_lord_talk_2:denounce_lord_results|我 按 照 你 说 的 去 告 发 了 {s4}。
dlga_denounce_lord_results:lord_pretalk|很 好 ， 但 愿 现 在 {s4}在 分 封 给 他 任 何 新 的 封 地 ， 头 衔 或 者 职 务 之 前 慎 重 考 虑 。 我 们 很 感 激 你 。
dlga_denounce_lord_results:close_window|你 做 倒 是 做 了 － － 但 是 我 们 听 说 他 强 迫 你 收 回 了 你 的 言 论 ， 反 而 通 过 此 事 更 巩 固 了 他 的 地 位 。 {reg63?先 生 :女 士 }， 别 怪 我 对 你 没 有 丝 毫 感 激 。
dlga_lord_talk_2:lord_quest_intrigue_result|我 按 照 你 说 的 ， 告 诉 了 {s5}{s4}的 潜 在 威 胁 。
dlga_lord_quest_intrigue_result:lord_pretalk|我 们 听 说 了 。 但 愿 {s5}在 分 封 给 他 任 何 新 的 封 地 ， 头 衔 和 职 务 之 前 会 慎 重 考 虑 。 我 们 很 感 激 你 。
dlga_lord_quest_intrigue_result:close_window|我 们 听 说 了 — — 可 是 ， 唉 ， {s5}似 乎 没 有 听 进 你 的 忠 告 。 但 是 我 们 仍 然 很 感 激 你 的 努 力 。
dlga_lord_talk_2:lord_lend_companion_end|大 人 ， 如 果 你 不 再 需 要 {s14}效 力 ， 我 想 让 {reg3?她 :他 }归 队 。
dlga_lord_lend_companion_end:lord_pretalk|你 的 队 伍 满 员 了 ， {playername}， 你 现 在 不 能 带 更 多 的 人 了 。
dlga_lord_lend_companion_end:lord_pretalk.1|当 然 ， {playername}。 {reg3?她 :他 }是 一 个 机 灵 的 {reg3?姑 娘 :小 伙 子 }， 你 的 部 队 里 有 像 {reg3?她 :他 }这 样 的 人 真 是 幸 运 。
dlga_lord_talk_2:lord_ask_to_collect_debt|我 来 这 里 是 想 收 回 你 欠 {s1}的 钱 。
dlga_lord_ask_to_collect_debt:lord_ask_to_collect_debt_2|嗯 ， {s1}的 确 借 给 我 一 些 钱 ， 但 是 我 过 去 给 他 帮 了 很 多 忙 ， 我 认 为 那 些 钱 是 作 为 我 做 的 那 些 事 情 的 报 酬 。
dlga_lord_ask_to_collect_debt_2:convince_begin|但 {s1}认 为 钱 是 借 给 你 的 ， 先 生 。 他 叫 我 催 促 你 还 了 这 些 钱 。
dlga_lord_ask_to_collect_debt_2:lord_pretalk|那 样 的 话 ， 我 以 后 就 不 会 催 你 这 件 事 情 了 。
dlga_convince_accept:close_window|我 欠 {s8}钱 已 经 很 长 时 间 了 ， 这 令 我 很 不 安 。 感 谢 你 愿 意 帮 我 把 这 些 钱 带 给 他 。 请 把 这 里 的 {reg10}第 纳 尔 给 他 ， 并 代 表 我 感 谢 他 。
dlga_lord_talk_2:lord_ask_to_make_peace|我 请 求 你 ， {s64}， 是 时 候 结 束 {s12}与 {s13}之 间 的 战 争 了 。
dlga_lord_ask_to_make_peace:lord_ask_to_make_peace_2|嗯 ？ 我 没 听 错 吗 ， {playername}？战 争 不 会 那 么 容 易 被 冲 突 中 的 任 何 一 方 忘 记 ， 我 记 得 很 多 事 。 我 去 调 停 这 帮 疯 狗 有 什 么 好 处 ？
dlga_lord_ask_to_make_peace_2:convince_begin|也 许 我 能 说 服 你 去 … …
dlga_lord_ask_to_make_peace_2:lord_pretalk|算 了 ， 以 后 再 谈 和 平 吧 。
dlga_convince_accept:close_window.1|你 说 服 我 了 ， {playername}。 非 常 好 ， 接 受 我 的 祝 福 ， 并 把 我 的 和 平 提 议 给 {s14}。 我 不 保 证 他 们 会 接 受 ， 但 是 哪 怕 极 小 的 可 能 他 们 接 受 了 ， 我 会 支 持 的 。
dlga_lord_talk_2:lord_ask_to_give_girl|我 要 你 立 刻 交 出 从 {s1}抢 走 的 女 孩 ， 一 根 头 发 都 不 能 少 。
dlga_lord_ask_to_give_girl:lord_ask_to_give_girl_2|为 什 么 要 给 你 ？ 我 会 跟 她 睡 一 晚 ， 然 后 留 给 士 兵 。 最 后 才 会 给 你 ， 哈 哈 ！
dlga_lord_ask_to_give_girl:lord_ask_to_give_girl_2.1|你 管 这 做 啥 ？ 只 是 一 个 村 姑 而 已 ， 更 别 提 这 也 是 我 合 法 的 战 利 品 。
dlga_lord_ask_to_give_girl_2:convince_begin|无 论 如 何 ， 我 要 带 这 个 女 孩 回 去 ， 我 们 谈 谈 吧 。
dlga_lord_ask_to_give_girl_2:close_window|那 么 我 就 用 武 力 带 走 她 。
dlga_lord_ask_to_give_girl_2:lord_pretalk|如 此 的 话 我 不 会 继 续 坚 持 ， 做 你 想 做 的 吧 。
dlga_convince_accept:close_window.2|你 可 以 留 着 这 个 女 孩 ， 她 只 是 一 个 乡 下 荡 妇 。
dlga_lord_talk_2:lord_challenge_duel_for_lady|我 要 你 澄 清 对 {s1}的 污 蔑 。
dlga_lord_challenge_duel_for_lady:lord_challenge_duel_for_lady_2|什 么 叫 污 蔑 ？ 所 有 人 都 知 道 当 她 的 丈 夫 不 在 的 时 候 ， 她 跟 她 的 马 夫 们 以 及 其 他 她 能 勾 搭 上 的 人 上 过 床 。 我 只 不 过 是 复 述 很 多 人 都 在 说 的 话 而 已 。
dlga_lord_challenge_duel_for_lady_2:lord_challenge_duel|你 必 须 收 回 这 些 谎 言 ， 小 子 ， 否 则 就 给 我 证 实 一 下 ！
dlga_lord_challenge_duel_for_lady_2:lord_pretalk|如 果 你 这 样 说 … …
dlga_lord_challenge_duel:close_window|{s15}
dlga_lord_talk_2:lord_challenge_courtship_rival|放 弃 你 对 {s5}的 追 求 ！
dlga_lord_challenge_courtship_rival:lord_challenge_courtship_rival_2|否 则 怎 样 ？ 你 想 为 了 一 位 女 士 而 决 斗 ？ 我 会 让 你 知 道 — — 我 们 的 君 主 不 喜 欢 看 到 这 种 头 脑 发 热 的 挑 战 ， 特 别 是 当 每 个 人 必 须 团 结 起 来 对 抗 国 外 的 敌 人 时 。
dlga_lord_challenge_courtship_rival_2:lord_challenge_duel|你 怕 和 我 打 吗 ？
dlga_lord_challenge_courtship_rival_2:lord_pretalk|我 为 我 刚 才 的 无 礼 道 歉 … …
dlga_lord_talk_2:lord_message_delivered|我 从 {s9}那 里 带 来 了 一 封 信 。
dlga_lord_message_delivered:lord_pretalk|哦 ？ 让 我 看 看 ， 很 好 很 好 ！ 非 常 感 谢 你 把 这 封 信 带 来 ， {playername}。 带 去 我 的 图 章 作 为 我 收 到 信 的 证 物 ， 下 次 见 到 {s9}的 时 候 代 我 向 他 致 意 。
dlga_lord_talk_2:lord_message_delivered_enemy|我 从 {s9}那 里 带 来 了 一 封 信 。
dlga_lord_message_delivered_enemy:lord_pretalk|哦 ？ 让 我 看 看 ， 很 好 很 好 ！ 非 常 感 谢 你 把 这 封 信 带 来 ， {playername}。 带 去 我 的 图 章 作 为 我 收 到 信 的 证 物 。 非 常 感 谢 你 。
dlga_lord_talk_2:lord_deliver_message_prisoner|我 从 {s11}那 里 带 来 了 一 封 信 。
dlga_lord_deliver_message_prisoner:lord_deliver_message_prisoner_2|这 是 真 的 吗 ？ 哦 ， 非 常 感 谢 ， {playername}！ 你 给 我 带 来 了 希 望 和 一 丝 曙 光 ， 总 有 一 天 我 会 报 答 你 的 。
dlga_lord_deliver_message_prisoner_2:lord_deliver_message_prisoner_2a|这 点 小 事 ， 不 值 一 提 ， 大 人 。
dlga_lord_deliver_message_prisoner_2a:close_window|你 不 知 道 我 有 多 感 激 你 ， {playername}。 真 是 千 恩 万 谢 也 不 够 。
dlga_lord_deliver_message_prisoner_2:lord_deliver_message_prisoner_2b|不 用 担 心 ， 大 人 。 一 旦 重 获 自 由 ， 你 将 有 大 量 的 机 会 。
dlga_lord_deliver_message_prisoner_2b:close_window|哈 ， 当 然 ， {playername}。 我 将 一 辈 子 都 感 谢 你 。
dlga_lord_talk_2:lord_rescue_by_replace_offer|不 要 怕 ， 我 是 来 营 救 你 的 。
dlga_lord_rescue_by_replace_offer:lord_rescue_by_replace_offer_2|神 啊 ， 你 不 是 在 开 玩 笑 ？ 你 打 算 怎 么 办 ？
dlga_lord_rescue_by_replace_offer_2:lord_rescue_by_replace_offer_3|一 个 很 简 单 的 花 招 ， 大 人 。 我 们 交 换 下 衣 服 ， 我 就 代 替 你 留 在 这 个 监 狱 里 ， 而 你 就 伪 装 成 我 逃 出 去 。 我 贿 赂 给 那 些 守 卫 很 多 钱 ， 我 确 信 他 们 已 经 到 最 近 的 酒 馆 买 酒 喝 去 了 。 运 气 好 的 话 ， 他 们 一 会 就 会 醉 得 连 亲 娘 的 样 子 都 看 不 清 楚 了 ， 更 别 说 分 辨 出 你 我 。 这 段 时 间 至 少 够 你 安 全 逃 离 了 。
dlga_lord_rescue_by_replace_offer_3:lord_rescue_by_replace_offer_4|嗯 ， 也 许 能 奏 效 … … 但 是 你 怎 么 办 呢 ， {reg63?我 的 朋 友 :女 士 }？ 这 些 守 卫 不 会 这 么 轻 易 放 过 你 的 ， 你 自 己 可 能 会 在 这 牢 房 里 待 不 少 时 日 。
dlga_lord_rescue_by_replace_offer_4:lord_rescue_by_replace_offer_5a|不 用 担 心 我 ， 大 人 ， 我 还 挺 喜 欢 这 地 方 的 。
dlga_lord_rescue_by_replace_offer_4:lord_rescue_by_replace_offer_5b|我 一 定 会 坚 持 下 去 的 ， 有 一 笔 丰 厚 的 报 酬 在 等 着 我 呢 。
dlga_lord_rescue_by_replace_offer_5a:lord_rescue_by_replace_offer_6|你 真 是 一 个 有 胆 识 的 人 。 我 不 会 忘 记 你 的 。
dlga_lord_rescue_by_replace_offer_5b:lord_rescue_by_replace_offer_6|当 然 ， {reg63?我 的 朋 友 :女 士 }， 当 然 ！ 当 你 重 获 自 由 的 时 候 记 得 来 找 我 ， 也 许 我 能 偿 还 我 欠 你 的 人 情 。
dlga_lord_rescue_by_replace_offer_6:close_window|快 点 ， 大 人 ， 我 们 交 换 衣 服 吧 。 你 早 该 离 开 这 里 了 。
dlga_lord_talk_2:lord_ask_pardon_after_oath_renounced|大 人， 我 想 重 新 效 忠 {s4}。
dlga_lord_ask_pardon_after_oath_renounced:lord_pretalk|这 样 大 的 事 情 我 无 法 作 主 ， {playername}， 你 应 该 让 {s4}自 己 决 定 是 否 宽 恕 你 。
dlga_lord_ask_pardon_after_oath_renounced:lord_ask_pardon_terms|{s11}。
dlga_lord_ask_pardon_terms:lord_pretalk|如 你 所 愿 ， 大 人 ， 我 接 受 你 的 判 断 。
dlga_lord_ask_pardon_terms:lord_pretalk.1|真 遗 憾 ， 大 人 ， 真 遗 憾 。
dlga_lord_ask_pardon_terms:lord_pretalk.2|很 好 ， 不 要 带 着 我 一 起 去 死 。
dlga_lord_ask_pardon_terms:lord_ask_pardon_after_renounce_peace|嗯 ， 我 准 备 好 了 。
dlga_lord_ask_pardon_terms:lord_ask_pardon_terms_rejected|我 又 考 虑 了 一 下 ， 不 ， 我 不 愿 意 再 次 为 你 效 劳 了 。
dlga_lord_ask_pardon_terms:lord_ask_pardon_after_renounce_peace.1|好 ， 我 同 意 这 些 条 件 。
dlga_lord_ask_pardon_terms:lord_ask_pardon_terms_rejected.1|那 个 代 价 太 大 ， 大 人 ， 我 想 我 无 法 接 受 。
dlga_lord_ask_pardon_after_renounce_peace:lord_pretalk|非 常 好 ， {playername}， 尽 管 你 曾 经 背 离 我 们 ， 我 们 真 心 为 你 找 到 正 确 的 路 而 感 到 欣 喜 。 借 此 机 会 ， 我 恢 复 你 对 我 的 宣 誓 效 忠 。 再 一 次 作 为 一 个 光 荣 的 战 士 为 我 效 劳 吧 。
dlga_lord_ask_pardon_terms_rejected:close_window|那 就 滚 出 我 的 视 线 吧 ， 叛 徒 ！ 快 滚 ， 再 也 不 要 回 来 了 ！
dlga_lord_talk_2:lord_ask_pardon|我 希 望 与 {s4}和 好 。
dlga_lord_ask_pardon:close_window|真 的 吗 ？ {playername}。 那 就 去 倒 在 你 的 剑 上 ， 然 后 我 们 就 能 和 平 共 处 。
dlga_lord_ask_pardon:close_window.1|{playername}， 你 作 为 一 个 不 效 命 于 任 何 人 的 {reg63?领 主 :女 士 }， 以 你 的 个 人 名 义 占 领 土 地 ， 无 根 无 据 自 封 君 主 。 在 潘 德 没 有 哪 个 君 主 会 愿 意 与 你 保 持 长 久 的 和 平 的 。
dlga_lord_ask_pardon:close_window.2|在 我 有 优 势 的 时 候 谈 和 ？ 我 才 不 会 这 么 干 。
